106521,103722,103862,104693,103333,104387,109803,183996,105862,90919,208543,106832,114789,109750,110867,104647,106785,112366,104127,111001,104336,105379,104932,102698,115713,104321,119267,101915,92642,111144,108920,108692,109375,108973,104784,106148,103344,102602,108382,107631,117654,103931,111837,110594,109310,112189,104115,113612,98726,123881,103428,109904,208331,230285,83310,48362,99797,183583,276503,103232,103051,101305,164288,79378,95134,107658,99993,133387,103574,105879,69786,0,105162,107071,140082,189144,159528,105897,79975,101673,207393,111219,100590,104788,119479,296720,108275,145873,136392,103084,105348,280769,184329,128195,99150,68907,99074,45385,117814,105955,113192,90506,80313,127901,104497,98930,119289,88829,119459,75269,109007,98368,145829,97103,320660,123193,102666,45649,112011,260738,111703,133794,205938,145979,131010,245736,239700,37117,258771,124840,133408,172920,117788,190116,106046,226790,105178,160931,104698,104651,100635,111400,156057,82710,99060,98592,102820,50630,89322,106997,112725,309346,149222,104133,102988,217171,108248,107321,257739,278330,102456,97148,105057,405475,110078,225729,110561,100510,106848,105725,101457,109672,103661,104149,152378,99573,98662,101434,104626,356789,104366,173018,46512,98123,258063,135383,248191,115687,106930,329415,108063,117673,277254,114063,107811,280610,163598,105805,114841,107544,112893,99141,292545,112086,218532,103881,208110,133401,105239,108617,112517,114204,109433,101702,127543,100172,110538,119023,119928,186463,246097,105086,277107,102923,345328,109648,179374,102055,102388,105445,104548,88699,102469,105622,102369,89592,108494,116545,105938,176904,99018,152192,102819,104704,120110,147393,105313,104849,100298,105913,103094,100265,99494,98629,103840,104886,592016,542728,489105,113431,111691,116445,78880,90986,167133,315939,489288,164885,428143,104479,76818,590353,606517,101184,108389,109500,103491,170048,104851
24843,7428,5389,9027,2358,5723,14138,137557,3497,16494,104372,4423,12334,5542,15201,3951,2991,9911,11384,5204,9396,9713,5282,9685,11242,9382,19950,7310,18764,6674,13254,13026,13709,14033,4297,2725,51700,7431,6265,11966,13483,10770,10700,8140,6974,7638,4676,22279,9698,19710,7134,6324,104160,126113,40183,60185,12302,79412,175239,51609,7584,101580,60116,29198,14931,11992,6567,51710,1910,14705,39998,105620,0,5173,62923,118229,53720,14723,28808,6240,103222,6654,25792,3241,28123,201024,12609,160678,32221,12761,2026,173833,78521,32529,103527,83712,8384,64938,22149,10048,10737,18659,95118,46223,1257,10111,19971,21430,28103,90074,13342,11917,160634,12668,216489,20738,3651,90838,9556,275543,7233,148599,220742,160784,145815,199297,254505,73677,154600,78401,86969,187725,13617,119201,4355,241595,1458,108646,9497,119456,25820,6069,170862,39783,9085,11856,13914,113987,17729,12057,17933,205175,129932,10737,6694,146255,12582,11656,153567,227821,3587,13223,2234,301304,5628,179290,7282,6308,3053,2302,7492,14732,10010,2204,46571,13252,18385,15107,18298,252618,7488,187823,63965,13377,153892,150188,177276,11516,13899,225244,21109,13502,173083,10640,4017,173943,114790,10865,10370,11878,14954,12820,188374,7932,127380,1286,103939,114111,4445,5848,8046,67766,62994,12492,81104,55545,9590,19706,25144,140024,141926,2721,172935,6407,241157,13982,174744,5183,7245,3256,4064,19279,2742,9956,5497,17439,5990,14814,14763,105988,9991,166996,4091,2674,67825,162198,1344,3929,7406,3021,2413,5885,7151,12308,13553,1951,487845,438557,384934,18639,16899,20780,28700,19139,181938,211768,385116,179690,323972,3716,44632,486182,502346,26369,13449,13835,7197,161211,4005
28198,7551,4059,9037,6302,2891,13577,137997,3943,17071,98865,2614,7556,1524,14592,2786,5345,4578,11824,1060,9836,9723,2171,11127,6095,9822,23304,10574,20611,1495,12645,12417,13719,14473,2264,6890,52139,9073,2515,11976,7977,12211,2219,8756,2818,2604,3346,22289,10276,14203,8438,2092,98653,120607,40623,60763,13744,73905,169732,52049,8898,104935,54610,29775,16372,11251,8008,55064,5861,15145,40575,106197,4680,0,66278,121583,57075,15163,29386,6818,97715,1621,26231,7121,26883,195517,12000,161255,26714,15874,3188,168326,81876,31920,106881,84289,12811,65516,21540,14100,5959,19237,95695,49578,5422,12731,23326,22008,26862,90651,12733,13359,161211,15747,210982,15960,4521,91416,4497,276121,2086,149177,221320,161362,146392,199737,255083,74255,149093,78841,87409,188303,8110,122555,8235,242173,5623,97148,13549,120033,26260,1036,171439,40223,9662,13298,17966,114564,18307,12497,12054,199668,130372,12179,8007,149610,12592,11665,148061,222314,5201,13800,2742,295797,1311,179730,11447,7749,5407,6467,8073,14316,11585,4486,49925,16331,22437,18186,21377,247111,9429,188401,64543,16456,148385,150765,164112,6009,14338,219737,21548,7995,167576,13994,6370,168437,115229,11305,5223,11137,18308,15899,182867,1516,121874,5166,98432,114551,1782,2098,2899,68205,63434,16545,81544,55985,8700,23060,28499,107531,136419,3379,167429,6567,235650,13992,175184,7554,8687,3812,2031,19856,5393,9966,7868,18017,2869,18169,15203,109342,10568,167574,5160,6260,68264,162776,4458,1816,8567,7186,6363,7327,8592,15387,13993,5831,482338,433050,379427,12759,11019,20171,29277,19717,182515,206261,379610,180267,318465,2609,45210,480675,496839,26809,13889,13226,8785,161651,2288
42798,67552,66656,69151,63919,66990,74262,185129,63878,63879,109934,64642,71410,66809,75325,65218,61453,68987,71508,66471,69520,69838,66549,60313,73843,69506,54473,67434,51705,68131,73378,73150,73833,74157,65564,61104,99271,67555,67532,72090,72559,59481,69776,63260,68241,70464,65943,82403,69822,78786,67258,67591,110071,185189,80528,98583,59779,138488,145902,99181,67709,41895,119192,65138,55115,72116,66691,8569,63362,74829,78396,142379,63301,66067,0,58543,34169,74847,64981,66364,111081,70560,85916,64226,88247,166119,72733,199076,74398,72885,63998,150168,58970,92653,43841,122110,68508,100560,82273,62624,69813,54810,133516,14056,62765,70235,54495,57653,88227,128472,73466,58350,199032,72793,275565,79814,66333,129236,68632,313941,69674,186997,259140,199182,184213,246869,292903,112075,213676,125973,134541,226123,72693,59515,65582,279993,62281,156218,55751,157854,85944,67336,209260,80128,69209,58574,53874,152385,59079,72181,78057,245573,202425,60194,66818,86570,72706,71780,172653,147729,66203,73347,63668,341702,66895,226862,58456,66432,61071,60765,67616,74856,70134,64484,27019,73376,46940,75231,78423,293015,67612,226221,102363,73501,172665,188586,117590,70592,74023,284320,81233,72578,150705,57163,61568,150008,162361,70989,72971,72002,48099,72944,247449,70143,87931,63462,109973,186604,65712,67115,70647,115337,110566,52756,128676,103117,62359,54230,55134,187596,182323,63596,213333,66532,300232,74106,222316,65307,67369,63476,65331,63226,65644,70080,65621,55129,67257,51752,74888,46302,70115,205394,66707,63277,115396,200596,63982,65196,67530,62814,63680,66009,67275,72432,73677,62851,528242,478954,425331,78763,77023,80904,67098,56612,220336,270844,425514,218088,364369,64983,83030,526579,542743,86494,73573,73959,67321,208783,65272
97657,122411,121514,124010,118777,121848,129120,239987,118736,118737,51721,119501,126269,121667,130184,120076,116311,123846,126367,121330,124379,124696,121407,115172,128701,124364,109332,122292,106564,122989,128237,128009,128691,129016,120422,115962,154130,122414,122390,126948,127418,114340,124634,118119,123099,125323,120801,137262,124681,133644,122116,122450,51858,137879,135386,152347,114637,119736,87689,154039,122567,88167,96770,119997,109974,126975,121549,63428,118221,129687,133254,188651,118159,120926,55583,0,89028,129705,119839,121223,52869,125418,140774,119084,143106,107906,127592,249858,129257,127743,118857,91955,52120,147512,90114,172892,123366,146833,137131,117482,124672,109668,184298,68914,117623,125093,109353,112511,143085,179254,128324,113208,249814,127651,256813,134673,121191,180019,123491,364724,124533,237780,309923,249965,234995,301727,343686,160132,194924,180831,189400,276906,127551,1201,120441,330776,117139,211076,110610,208637,140803,122195,260042,134987,124067,113432,108732,203167,113938,127039,132916,187360,253208,115052,121677,28357,127565,126638,114440,89516,121061,128205,118527,283489,121753,281720,113314,121290,115929,115623,122474,129715,124993,119343,81878,128235,101799,130089,133281,234802,122470,277004,149136,128359,114452,239368,59377,125450,128881,265568,136091,127436,92492,112021,116426,91796,217220,125847,127829,126861,102957,127803,228698,125001,29718,118321,51760,237386,120571,121973,125505,170196,165424,107615,183534,157975,117217,109088,109993,242455,124110,118455,155120,121390,281481,128965,283359,120166,122228,118334,120189,118085,120503,124939,120480,109987,122116,106610,129746,17599,124973,256177,121565,118135,170255,251379,118841,120055,122388,117672,118538,120868,122133,127290,128535,117709,470029,420741,367118,133622,131882,135762,121956,111471,271118,252092,367301,268870,306156,119841,137889,468366,484530,141352,128431,128817,122180,263641,120130
49952,58646,57750,60245,55013,58084,65356,188775,54971,67711,78308,55736,62504,57902,66419,56312,52546,60081,62602,57565,60614,60931,57643,60903,64936,60600,39837,58528,58326,59224,64472,64244,64927,65251,56658,52198,102917,58649,58625,63184,63653,61987,60870,54354,59334,61558,57036,73497,60916,69880,58352,58685,78097,176283,91401,105204,63520,129582,145034,102827,58802,76840,110286,71759,61736,63210,57785,26656,54456,65923,85016,150638,54395,57161,38183,93489,0,65941,71601,57458,77159,61653,77009,55319,79341,165251,63827,205696,59388,63979,55092,149300,37155,83747,78787,128730,59602,109957,73367,53712,60907,61430,140136,31914,53858,61329,39994,64273,79320,135092,64559,63135,205652,63886,266658,70908,57427,135857,59726,320561,60768,193618,265761,205803,190833,250515,299524,118696,204770,129619,138187,232743,63787,94461,56676,286614,53374,159864,54792,164474,77038,58430,215880,91001,60302,63074,60494,159005,65700,63275,69151,255345,209045,61955,57912,121515,63800,62873,171785,148983,57296,64440,54762,351474,57988,230508,49550,57526,52165,51858,58710,65950,61228,55578,8029,64470,53560,66325,69516,302787,58705,232842,108984,64595,171797,195206,116722,61685,65116,275413,72326,63672,149837,48257,52661,149141,166007,62083,64064,63096,40062,64038,238543,61237,71622,54556,77875,193224,56806,58208,61740,118983,114212,59376,132322,106763,53452,39283,34834,191242,192095,54690,223105,57625,291326,65200,225962,56401,58463,54569,56425,69847,56738,61174,56715,61749,58351,42845,65981,81248,61208,212015,57801,54371,119042,207216,55076,56290,58623,53907,54773,57103,58368,63526,64771,53945,538015,488727,435103,69857,68117,71997,73718,63233,226956,261938,435286,224708,374141,56077,89651,536352,552515,77587,64667,65052,58415,212429,56366
37197,9945,12323,6961,12263,13432,8777,123764,14920,14193,113101,15890,21793,14308,11445,13615,15715,18814,6286,15560,6457,7211,13679,14598,20272,6496,32303,8865,18494,15703,7367,7569,8348,1513,14666,15078,37906,8569,12941,6605,22213,15830,16396,19652,13869,16748,14113,14270,9673,28440,9596,14462,112890,134843,26389,57884,17917,88142,183969,37816,9683,120446,68846,26897,19844,7112,10993,64063,12504,442,37697,103319,14092,14660,75277,130582,66074,0,26507,9999,111952,15778,11998,13717,20136,209754,7865,158377,40951,8333,14277,182563,90875,28773,118292,81410,10004,62637,18392,20136,20195,16358,92817,58577,13427,9299,32325,19129,20116,87773,7564,16830,158333,7258,225219,30197,11634,88537,18674,273242,16262,146298,218441,158483,143514,185504,252204,71376,163330,64607,73176,185424,22347,131554,14976,239294,14107,94853,19585,117155,12027,15959,168561,25990,10402,16769,21313,111686,15428,5120,11782,213905,116139,16033,9159,158609,6601,6294,162297,236551,11111,13197,14115,310034,14637,165497,19491,12409,15777,14655,9965,5702,9987,13078,58924,5257,27058,9213,12404,261348,8925,185522,61664,7966,162622,147887,189629,20246,3801,233974,7315,22232,181813,22993,16741,182673,100996,4738,19400,7170,27307,6258,197104,16645,136110,12811,112669,100318,14562,13176,17075,53972,49201,22580,67311,41752,19596,32059,37498,126231,150656,14144,181665,9600,249887,8621,160951,12487,13448,14503,13516,16978,11573,7048,12801,15138,13053,27167,11,118341,9965,164695,11280,13634,54031,159897,14242,13818,12197,14843,12024,10959,11394,6418,7577,13816,496575,447287,393664,13584,10748,17023,26399,16838,179637,220498,393846,177389,332702,13448,42331,494912,511076,12576,4419,10052,9187,147418,13819
21508,23260,23400,24230,22871,23925,29341,133035,25400,10456,128080,26370,34327,29287,30405,24185,26323,31904,23664,30539,23874,24917,24470,22236,35250,23859,34254,21452,10304,30682,28457,28229,28912,28511,24322,25686,47177,22140,27920,27169,37192,23468,31374,30132,28848,31727,23653,36045,18263,43419,22965,29441,127869,149822,28434,33894,18080,103121,198948,47086,22588,96456,83825,910,13416,27195,19530,48374,23111,25417,13707,79329,24699,26609,59588,114893,74516,25435,0,21211,126931,30757,23023,24325,41912,222469,27812,134387,55930,22622,24885,197542,99317,47732,94302,57421,18612,38647,37352,25088,32730,10044,68827,42888,24034,18468,34276,7961,41892,63783,28545,16650,134343,16641,240198,42731,22203,64547,31549,249252,31241,122308,194451,134493,119524,194775,228214,47386,178309,73878,82447,161434,37326,115865,25584,215304,24715,104123,23830,93165,23068,30938,144571,28034,18597,16875,21953,87696,8860,26534,32263,228884,137736,23671,22525,142920,27786,26859,177276,204079,21994,16685,24594,325013,29616,174767,30099,20047,26385,25263,20995,29209,23199,23686,67366,19111,17794,20972,24163,276327,23904,161532,37674,17660,177601,123897,173940,35225,26468,248953,27600,37211,196792,33601,27348,197652,110267,25342,34378,27081,27880,18679,212082,31624,144281,23419,127647,121915,24777,28155,32054,63243,58472,20835,76582,51022,30076,34011,34915,135502,165634,24624,196644,22461,264865,29186,167888,21593,21926,24983,24085,11132,22006,25159,21907,9129,28032,31533,25476,102653,18556,140705,22357,24242,63302,135907,24850,24387,19836,25451,22632,19803,19032,18166,23377,24423,511554,462266,408643,32968,31228,35983,1299,8648,155647,235477,408825,153399,347681,24017,18341,509891,526055,23617,27926,29038,23029,156688,24388
29469,5284,4605,4370,4536,5129,9481,132593,7201,10896,109487,8172,16128,6940,10544,5897,7988,13706,6611,11946,4623,5056,6216,6414,16658,4609,24575,1514,15197,12089,8597,8369,9052,9260,6034,7351,46735,2658,9327,7308,18599,7815,12782,11934,10255,13134,5079,17622,4100,24826,2840,10848,109276,131229,35218,54587,9347,84528,180355,46644,2927,117149,65232,23599,11660,7335,2660,56336,4776,9932,34400,100022,6364,8411,67549,122855,58346,9950,23210,0,108338,12164,20827,5990,23466,206140,7952,155080,37337,7163,6550,178949,83147,27872,114995,78113,2786,59340,17491,12408,14531,13061,89520,50849,5699,4513,24597,15832,23445,84476,8684,8646,155035,7070,221605,24532,3915,85240,13350,269945,12648,143001,215144,155186,140216,194332,248907,68079,159716,73436,82005,182127,18733,123826,7248,235997,6380,103681,11857,113858,20856,12345,165263,34818,3487,8585,13129,108389,12131,7284,13670,210291,124968,7783,1232,150881,7925,6998,158683,232937,3392,7625,6396,306420,11023,174325,11764,3644,8050,6928,871,9959,3664,5351,51196,7654,20745,9509,12700,257734,2830,182225,58367,7779,159008,144589,181901,16632,9126,230360,16144,18618,178199,15266,9013,179059,109825,6092,15786,7221,19579,7222,193489,13031,132496,5083,109054,109146,6489,6222,13461,62801,58029,14853,76139,50580,11878,24332,29770,135060,147042,6426,178051,2545,246273,9325,169779,3958,4290,6784,5797,13681,2732,5299,4271,11841,5927,19440,9991,110614,4393,161398,3561,5907,62860,156600,6515,6099,4014,7115,4296,2627,3244,6710,7918,6088,492961,443673,390050,14375,12635,16122,23102,13541,176339,216884,390232,174091,329088,5729,39034,491298,507462,21405,8676,9177,2431,156246,6100
127955,105280,102447,105770,105509,101412,110310,234730,101344,117657,1431,100357,95854,99878,111325,103098,104388,94653,108556,98645,106568,106456,100772,113747,100816,106554,110862,107307,121959,97248,109378,109150,110451,111205,100554,106133,148872,105806,100996,108708,91845,114979,96615,102285,99551,97438,101952,119021,110862,85654,105170,98320,1219,114788,137355,161349,112951,68086,94705,148781,106104,140019,45120,130361,118992,107983,109323,91536,105068,111877,141161,206784,103924,98954,107435,52612,67457,111895,129972,106024,0,97772,122964,106888,123615,114921,108733,261841,86521,112607,103257,98971,42235,128653,141966,184875,109544,166102,118272,113307,94257,119823,196281,96794,104665,109463,111019,122594,123595,191237,109465,115979,261797,112480,205163,91616,103728,192002,95584,376707,96514,249763,321906,261948,246978,296469,355669,174841,143274,175573,184142,288889,92984,53885,108147,342759,104867,193881,112756,220620,122993,97963,272025,136956,110248,115918,117173,215150,118893,109229,108786,193850,227105,115181,107602,61335,109325,108398,121456,98654,104407,114386,101967,289979,98566,276462,110690,111558,105631,105711,108407,111049,108318,103693,72909,113064,121644,114918,118110,241292,106162,288987,165129,113188,121467,251351,66393,95736,111071,213918,118281,92242,99508,113752,106127,98811,211962,108037,99944,107869,118065,112632,177048,96982,24155,105234,998,211283,100072,100348,97620,164938,160166,115751,178277,152717,102229,111551,99714,204264,130600,101888,161610,108042,229831,110725,271916,106761,107894,100942,100321,120443,104600,106698,107074,118603,101390,117926,111936,69451,111154,268160,104367,105467,164997,263362,103701,100107,111346,106430,105570,109290,110542,112119,110725,105899,476519,427231,373608,109492,107752,116903,129863,120303,283101,200442,373791,280853,312646,102863,145796,474856,491020,123542,110621,109958,105518,258383,100579
29558,8600,5767,9089,7662,4731,13630,138049,5304,20977,98206,3974,6101,2900,14645,4151,6705,3919,11876,1720,9888,9776,4092,17066,4791,9874,24664,10627,25279,808,12697,12469,13771,14525,3629,8250,52192,9125,4316,12028,7318,18299,1084,9376,2871,1189,5272,22341,14182,13545,8490,1640,97995,119948,40675,64669,20385,73246,169073,52101,9424,106295,53951,33681,22312,11303,12643,56424,7221,15197,44481,110103,6040,1668,67638,122943,58435,15215,33292,11761,97056,0,26284,8494,26935,194859,12052,165161,26056,15926,4562,167667,83236,31972,108241,88195,12864,69422,21592,15301,4504,23143,99601,50938,6782,12783,24686,25914,26915,94557,12785,19299,165117,15800,210323,14505,5881,95322,3323,280027,983,153083,225226,165268,150298,199789,258989,78161,148435,78893,87462,192209,7451,123915,9609,246079,6983,97201,14750,123939,26312,678,175345,40275,13568,19238,23781,118470,22213,12549,12106,199010,130424,18501,10921,150970,12644,11718,147402,221656,6999,17706,4102,295139,1641,179782,12807,14877,6767,7827,11727,14369,11638,5847,51285,16383,23638,18238,21430,246452,9481,192307,68449,16508,147726,154671,163453,5350,14391,219078,21601,7336,166917,15354,7730,167778,115282,11357,3919,11189,19668,15951,182208,1960,121215,6539,97773,114603,3147,3668,1595,68258,63486,17745,81596,56037,9320,24421,29859,107584,135760,4739,166770,11362,234991,14044,175236,8914,14273,5172,3396,23762,6753,10018,9228,21923,4710,19529,15256,110702,14474,171480,6551,7620,68317,166682,6835,3182,14666,8546,7724,12609,13862,15439,14045,7204,481679,432391,378768,12812,11072,20223,33183,23623,186421,205603,378951,184173,317806,3974,49116,480016,496180,26862,13941,13278,8838,161703,3653
47911,20659,23037,17676,22977,24146,19491,113477,25634,18675,123816,26605,32507,25023,22159,24330,26429,29528,17000,26274,17171,17925,24393,22891,30986,17210,43017,19579,26787,26417,18081,18283,19062,13886,25381,25792,27619,19283,23655,17319,32927,24123,27110,30367,24583,27462,24827,12792,17965,39154,20311,25176,123604,145558,16102,56083,26210,98856,194683,27528,20397,118645,79560,25096,28137,17826,20480,74777,23218,13464,35896,101518,24806,25374,85991,141296,76788,13482,24589,20713,122666,26492,0,24432,18659,220468,18580,156576,51665,14955,24991,193277,101589,27602,116491,79610,18297,60836,29106,30850,30910,24651,91016,69291,24141,17592,43039,21316,18638,85972,18278,25123,156532,15551,235933,40911,22348,86736,29388,271441,26976,144497,216640,156682,141713,175216,250403,69575,174044,54320,62889,183623,33061,142268,25690,237493,24822,84565,30299,115354,1740,26673,166760,15702,18695,25062,29606,109885,20576,15835,22496,224619,105852,24326,19874,169323,17315,17009,173011,247265,21825,21490,24829,320748,25351,155209,30205,20702,26491,25369,20679,16417,20701,23793,69638,13550,31148,17506,20697,272062,19639,183721,59863,16259,173336,146086,200343,30960,14515,244688,13937,32946,192527,33707,27455,193388,90709,15452,30114,17884,38021,14551,207818,27359,146824,23525,123383,90030,25276,23890,27790,43685,38913,34189,57023,31464,30311,42774,48212,115944,161370,24859,192380,20314,260601,19335,150663,23201,22145,25217,24230,13930,22287,17762,23515,23431,23767,37882,13522,129055,18258,162894,21994,24348,43744,158096,24957,24532,20490,25557,22738,20742,19687,14711,14199,24530,507289,458001,404378,24298,21462,27737,24598,25131,177836,231212,404561,175588,343416,24162,40530,505626,521790,2289,15133,20766,19901,137130,24533
25804,6252,6450,7851,2619,6974,12962,136381,5696,15318,106660,6666,14623,6746,14025,5091,5337,12200,10208,7078,8220,8537,6422,8509,13116,8206,20910,6134,16454,8548,12078,11850,12533,12857,5501,3685,50523,6255,12414,10790,15772,9594,9240,10428,13342,9512,5816,21103,8522,21999,5958,7767,106449,128402,39007,59009,11126,81701,177528,50433,6408,102541,62405,28021,12845,10816,5391,52670,1750,13529,38821,104444,3131,7047,63884,119189,54681,13547,27632,5064,105511,8528,24615,0,26947,203313,11433,159502,34510,11585,3899,176122,79482,31353,104487,82535,7208,63762,20973,7737,13026,17483,93942,47184,2395,8935,20932,20254,26926,88897,12166,10741,159457,11492,218778,23027,5033,89662,11845,274367,9107,147423,219566,159608,144638,198121,253329,72501,156889,77225,85793,186549,15906,120161,1815,240419,2714,107470,7186,118280,24644,7943,169685,38607,7909,10680,11603,112811,16553,10881,16757,207464,128756,9561,5518,147216,11406,10479,155856,230110,4903,12047,4576,303593,7070,178114,8098,5132,5399,3262,6316,13556,8834,3692,47531,12076,16074,13931,17122,254906,6311,186647,62789,12201,156181,149011,178236,13805,12722,227533,19933,15791,175372,11600,6363,176232,113613,9689,12244,10702,15914,11644,190662,8563,129669,2045,106227,112935,5882,6988,9920,66589,61818,10182,79928,54369,11936,20666,26105,138848,144214,4920,175224,5231,243445,12806,173568,4007,6069,5279,5268,18103,4344,8780,4321,16263,7772,15774,13587,106948,8814,165820,5407,1665,66649,161022,3071,5803,6230,1925,2379,4709,5974,11132,12377,1846,490134,440846,387223,17463,15723,19604,27524,17963,180761,214057,387405,178513,326260,4856,43456,488471,504635,25193,12273,12658,6021,160035,5209
50307,22274,27375,19217,25373,26339,17007,119939,28039,34940,126009,29009,34700,27216,14300,26734,28825,31722,20573,28468,19842,19031,26587,29100,33179,19951,45413,22660,39484,28611,16882,17873,16578,21036,27574,28188,34082,21043,25848,16598,35121,30332,29303,32771,26776,29655,27020,5978,26215,41348,22165,27370,125798,147751,32367,72348,32419,101049,196876,33991,22326,134910,81754,41360,34346,17983,24677,77173,25614,20356,52160,117783,27202,27567,88387,143692,79184,19839,40854,23108,124859,28686,18326,26827,0,222662,17601,172841,53859,31699,27387,195470,103985,12895,132756,95874,24897,77101,10886,33246,33103,37348,107281,71687,26537,24817,45435,37581,396,102236,17079,31332,172796,32295,238126,43104,24753,103001,31581,287706,29170,160762,232905,172947,157977,181679,266668,85840,103208,60783,69352,199888,35254,144664,28086,253758,27217,69753,32695,131619,18354,28867,183024,31967,25602,31271,35815,126150,36841,18879,22652,226813,112314,30535,22344,171719,16812,16815,175205,249459,24230,29740,27234,322942,27544,161672,32601,26911,28887,27765,23149,16865,23671,26189,72034,30294,47413,34250,37442,274255,21399,199986,76128,33003,175529,162350,202739,33153,20901,246881,30682,35139,194720,36103,29851,195581,97172,21838,32307,18089,40417,31296,210011,29552,149018,25921,125576,96493,27469,26084,29983,50148,45376,35690,63486,37927,32715,45169,50608,80135,163563,27263,194573,22784,262794,14344,157126,25597,26307,27622,27764,30195,24683,18551,25911,36128,25960,40278,19850,131451,26508,179159,24399,26744,28937,174361,27353,28066,26699,27953,25134,24643,25896,31455,30943,26926,509482,460194,406571,24454,21618,9197,40863,37828,194100,233406,406754,191852,345609,26567,56795,507819,523983,18904,20451,13443,22166,143593,28067
205162,202396,199563,202885,202624,198527,207425,331845,198460,214773,113971,197473,192970,196994,208440,200214,201504,191768,205672,195761,203684,203572,197888,210862,197932,203670,216837,204423,214069,194363,206493,206265,207567,208321,197670,203249,245988,202921,198112,205824,188961,212094,193731,199401,196667,194553,199067,216137,207978,182770,202286,195436,114108,74908,234471,259852,210066,123778,29929,245897,203219,195672,142484,227502,216108,205099,206439,170933,202183,208993,238277,296156,201039,196070,163088,108265,154882,209011,227344,203140,115118,194888,220080,204004,220731,0,205848,357363,183636,209722,200372,28984,146394,225768,197619,280397,206660,254338,215388,210423,191372,216939,291803,176419,201781,206579,216858,220016,220711,286759,206581,213095,357319,209595,238638,188732,200844,287524,192700,472229,193629,345285,417428,357470,342500,393585,451191,267637,176749,272689,281257,384411,190100,109538,205262,438281,201982,258853,209872,316142,220108,195079,367547,234071,207364,213034,216237,310672,216009,206345,205902,124389,324220,212297,204717,91839,206440,205514,51469,64886,201523,211502,199083,220518,195682,373578,220819,208673,202746,202826,205522,208164,205433,200809,189383,210179,209304,212034,215225,171831,203277,384509,256641,210304,51481,346873,49611,192851,208187,247393,215397,189358,29521,219526,203243,28825,309078,205153,197060,204985,210463,209747,210523,194098,94584,202350,114009,308399,197188,197464,194736,262054,257282,215120,275392,249833,199345,216593,217498,269236,61139,199003,92149,205158,263306,207840,369032,203876,205009,198058,197437,217558,201716,203814,204190,215718,198506,214115,209051,125104,208270,363682,201483,202583,262113,358884,200817,197223,208462,203546,202686,206405,207658,209235,207841,203015,407059,357771,304147,206607,204867,214019,226979,218976,378623,233917,304330,376375,243185,199979,242912,405396,421559,220657,207737,207074,202634,355499,197694
35024,6992,10597,3934,10091,9561,2288,130078,13442,17728,109231,14412,17922,10438,3303,12026,13543,14944,5291,11690,6097,3521,9809,13817,16401,4668,30131,7378,22030,11833,645,1114,2998,6553,10796,12906,44220,5761,9071,1760,18343,15050,12525,18174,9999,12878,10243,11568,10933,24570,6882,10592,109020,130973,32703,61420,17136,84272,180099,44129,7044,111761,64976,30432,19063,1819,9394,61891,10331,7225,41232,106854,11919,10790,73104,128410,63901,7243,30043,7826,108082,11908,18312,11545,17412,205884,0,161912,37081,10082,12619,178693,88702,20631,121827,84946,9615,66173,10250,17963,16325,19894,96352,56404,11254,9534,30152,22665,17392,91308,733,16050,161868,13572,221349,26326,9470,92073,14803,276778,12392,149834,221977,162019,147049,191817,255740,74912,159460,70921,79490,188960,18477,129382,12803,242830,11935,85859,17413,120690,18341,12089,172096,32303,10319,15989,20532,115221,18964,4397,5633,210035,122453,15252,7061,156436,2848,2593,158427,232681,8948,14457,12636,306164,10766,171810,17319,11628,13605,12483,7866,2316,8389,10906,56752,11570,26301,15527,18718,257477,6117,189058,65200,14280,158752,151422,187457,16376,6419,230103,13629,18362,177942,20821,14568,178803,107310,6151,15529,1819,25135,12572,193233,12774,132240,10639,108798,106631,10691,9306,13205,60286,55514,20408,73624,48065,18118,29887,35325,96242,146785,12666,177795,7502,246016,3271,167264,10315,11024,13025,10987,20513,9401,3269,10629,18674,9183,24995,7284,116169,11225,168231,11380,11462,60345,163433,12070,11288,11417,12670,9851,9360,10613,12732,9326,11643,492705,443417,389793,7435,4599,8881,29934,20374,183172,216628,389976,180924,328831,11858,45867,491042,507205,18890,4920,1936,6883,153731,11290
